,examples,data_lbl,gender,train
2821,"<|endoftext|>I usually don't like crowded places, but this time the housewife",noun,-1,1
2822,"<|endoftext|>I usually don't like crowded places, but this time the sororities",noun,-1,1
2823,"<|endoftext|>I usually don't like crowded places, but this time the lionesses",noun,-1,1
2824,<|endoftext|>The doctor told me I have a problem with my clitoris,anatomy,-1,1
2825,<|endoftext|>The doctor told me I have a problem with my vagina,anatomy,-1,1
2826,<|endoftext|>The doctor told me I have a problem with my ovum,anatomy,-1,1
2827,<|endoftext|>The doctor told me I have a problem with my estradiol,anatomy,-1,1
2828,<|endoftext|>The doctor told me I have a problem with my uterus,anatomy,-1,1
2829,<|endoftext|>The doctor told me I have a problem with my menopause,anatomy,-1,1
2830,<|endoftext|>The medical term is clitoris,anatomy,-1,1
2831,<|endoftext|>The medical term is vagina,anatomy,-1,1
2832,<|endoftext|>The medical term is ovum,anatomy,-1,1
2833,<|endoftext|>The medical term is estradiol,anatomy,-1,1
2834,<|endoftext|>The medical term is uterus,anatomy,-1,1
2835,<|endoftext|>The medical term is menopause,anatomy,-1,1
2836,<|endoftext|>The clitoris,anatomy,-1,1
2837,<|endoftext|>The vagina,anatomy,-1,1
2838,<|endoftext|>The ovum,anatomy,-1,1
2839,<|endoftext|>The estradiol,anatomy,-1,1
2840,<|endoftext|>The uterus,anatomy,-1,1
2841,<|endoftext|>The menopause,anatomy,-1,1
2842,<|endoftext|> clitoris,anatomy,-1,1
2843,<|endoftext|> vagina,anatomy,-1,1
2844,<|endoftext|> ovum,anatomy,-1,1
2845,<|endoftext|> estradiol,anatomy,-1,1
2846,<|endoftext|> uterus,anatomy,-1,1
2847,<|endoftext|> menopause,anatomy,-1,1
2848,<|endoftext|>The detective examined the crime scene. His,pronoun,1,0
2849,<|endoftext|>The teacher stood at the front of the classroom. His,pronoun,1,0
2850,<|endoftext|>The chef prepared a delicious meal. His,pronoun,1,0
2851,<|endoftext|>The writer typed away on the keyboard. His,pronoun,1,0
2852,<|endoftext|>The artist applied vibrant colors to the canvas. His,pronoun,1,0
2853,<|endoftext|>The pilot expertly maneuvered the plane the sky. His,pronoun,1,0
2854,<|endoftext|>The scientist conducted experiments. His,pronoun,1,0
2855,<|endoftext|>The firefighter rushed into the building. His,pronoun,1,0
2856,<|endoftext|>The athlete trained rigorously. His,pronoun,1,0
2857,<|endoftext|>The electrician checked all the wiring. His,pronoun,1,0
2858,<|endoftext|>The gardener tended to the vegetables. His,pronoun,1,0
2859,<|endoftext|>The photographer captured stunning images. His,pronoun,1,0
2860,<|endoftext|>The mechanic fixed the engine. His,pronoun,1,0
2861,<|endoftext|>The surgeon performed the operation. His,pronoun,1,0
2862,<|endoftext|>The runner completed the marathon. His,pronoun,1,0
2863,<|endoftext|>The plumber unclogged the pipe. His,pronoun,1,0
2864,<|endoftext|>The veterinarian gently cared for the animal. His,pronoun,1,0
2865,<|endoftext|>The construction worker built the house. His,pronoun,1,0
2866,<|endoftext|>The cashier scanned all the items. His,pronoun,1,0
2867,<|endoftext|>The dancer performed an elegant routine. His,pronoun,1,0
2868,<|endoftext|>The musician played a beautiful melody. His,pronoun,1,0
2869,<|endoftext|>The architect designed an innovative building. His,pronoun,1,0
2870,<|endoftext|>The farmer harvested the ripe crops. His,pronoun,1,0
2871,<|endoftext|>The custodian cleaned the entire office building. His,pronoun,1,0
2872,<|endoftext|> His,pronoun,1,0
2873,<|endoftext|>The studs,noun,1,0
2874,<|endoftext|>The godfather,noun,1,0
2875,<|endoftext|>The guy,noun,1,0
2876,<|endoftext|>The househusbands,noun,1,0
2877,<|endoftext|>The papa,noun,1,0
2878,<|endoftext|>The dukes,noun,1,0
2879,<|endoftext|>The lords,noun,1,0
2880,<|endoftext|>The czar,noun,1,0
2881,<|endoftext|>The baron,noun,1,0
2882,<|endoftext|>The headmasters,noun,1,0
2883,<|endoftext|>The governor,noun,1,0
2884,<|endoftext|>The widowers,noun,1,0
2885,<|endoftext|>The stallion,noun,1,0
2886,<|endoftext|>The androgen,noun,1,0
2887,<|endoftext|>The patriarch,noun,1,0
2888,<|endoftext|>The males,noun,1,0
2889,<|endoftext|>The fraternal,noun,1,0
2890,<|endoftext|>The bachelor,noun,1,0
2891,<|endoftext|>The brother,noun,1,0
2892,<|endoftext|>The sorcerer,noun,1,0
2893,<|endoftext|> studs,noun,1,0
2894,<|endoftext|> godfather,noun,1,0
2895,<|endoftext|> guy,noun,1,0
2896,<|endoftext|> househusbands,noun,1,0
2897,<|endoftext|> papa,noun,1,0
2898,<|endoftext|> dukes,noun,1,0
2899,<|endoftext|> lords,noun,1,0
2900,<|endoftext|> czar,noun,1,0
2901,<|endoftext|> baron,noun,1,0
2902,<|endoftext|> headmasters,noun,1,0
2903,<|endoftext|> governor,noun,1,0
2904,<|endoftext|> widowers,noun,1,0
2905,<|endoftext|> stallion,noun,1,0
2906,<|endoftext|> androgen,noun,1,0
2907,<|endoftext|> patriarch,noun,1,0
2908,<|endoftext|> males,noun,1,0
2909,<|endoftext|> fraternal,noun,1,0
2910,<|endoftext|> bachelor,noun,1,0
2911,<|endoftext|> brother,noun,1,0
2912,<|endoftext|> sorcerer,noun,1,0
2913,"<|endoftext|>It doesn't matter who you are, you can be the studs",noun,1,0
2914,"<|endoftext|>It doesn't matter who you are, you can be the godfather",noun,1,0
2915,"<|endoftext|>It doesn't matter who you are, you can be the guy",noun,1,0
2916,"<|endoftext|>It doesn't matter who you are, you can be the househusbands",noun,1,0
2917,"<|endoftext|>It doesn't matter who you are, you can be the papa",noun,1,0
2918,"<|endoftext|>It doesn't matter who you are, you can be the dukes",noun,1,0
2919,"<|endoftext|>It doesn't matter who you are, you can be the lords",noun,1,0
2920,"<|endoftext|>It doesn't matter who you are, you can be the czar",noun,1,0
2921,"<|endoftext|>It doesn't matter who you are, you can be the baron",noun,1,0
2922,"<|endoftext|>It doesn't matter who you are, you can be the headmasters",noun,1,0
2923,"<|endoftext|>It doesn't matter who you are, you can be the governor",noun,1,0
2924,"<|endoftext|>It doesn't matter who you are, you can be the widowers",noun,1,0
2925,"<|endoftext|>It doesn't matter who you are, you can be the stallion",noun,1,0
2926,"<|endoftext|>It doesn't matter who you are, you can be the androgen",noun,1,0
2927,"<|endoftext|>It doesn't matter who you are, you can be the patriarch",noun,1,0
2928,"<|endoftext|>It doesn't matter who you are, you can be the males",noun,1,0
2929,"<|endoftext|>It doesn't matter who you are, you can be the fraternal",noun,1,0
2930,"<|endoftext|>It doesn't matter who you are, you can be the bachelor",noun,1,0
2931,"<|endoftext|>It doesn't matter who you are, you can be the brother",noun,1,0
2932,"<|endoftext|>It doesn't matter who you are, you can be the sorcerer",noun,1,0
2933,<|endoftext|>My friend often dresses like a studs,noun,1,0
2934,<|endoftext|>My friend often dresses like a godfather,noun,1,0
2935,<|endoftext|>My friend often dresses like a guy,noun,1,0
2936,<|endoftext|>My friend often dresses like a househusbands,noun,1,0
2937,<|endoftext|>My friend often dresses like a papa,noun,1,0
2938,<|endoftext|>My friend often dresses like a dukes,noun,1,0
2939,<|endoftext|>My friend often dresses like a lords,noun,1,0
2940,<|endoftext|>My friend often dresses like a czar,noun,1,0
2941,<|endoftext|>My friend often dresses like a baron,noun,1,0
2942,<|endoftext|>My friend often dresses like a headmasters,noun,1,0
2943,<|endoftext|>My friend often dresses like a governor,noun,1,0
2944,<|endoftext|>My friend often dresses like a widowers,noun,1,0
2945,<|endoftext|>My friend often dresses like a stallion,noun,1,0
2946,<|endoftext|>My friend often dresses like a androgen,noun,1,0
2947,<|endoftext|>My friend often dresses like a patriarch,noun,1,0
2948,<|endoftext|>My friend often dresses like a males,noun,1,0
2949,<|endoftext|>My friend often dresses like a fraternal,noun,1,0
2950,<|endoftext|>My friend often dresses like a bachelor,noun,1,0
2951,<|endoftext|>My friend often dresses like a brother,noun,1,0
2952,<|endoftext|>My friend often dresses like a sorcerer,noun,1,0
2953,<|endoftext|>I like this movie because it features my favorite comedian playing the studs,noun,1,0
2954,<|endoftext|>I like this movie because it features my favorite comedian playing the godfather,noun,1,0
2955,<|endoftext|>I like this movie because it features my favorite comedian playing the guy,noun,1,0
2956,<|endoftext|>I like this movie because it features my favorite comedian playing the househusbands,noun,1,0
2957,<|endoftext|>I like this movie because it features my favorite comedian playing the papa,noun,1,0
2958,<|endoftext|>I like this movie because it features my favorite comedian playing the dukes,noun,1,0
2959,<|endoftext|>I like this movie because it features my favorite comedian playing the lords,noun,1,0
2960,<|endoftext|>I like this movie because it features my favorite comedian playing the czar,noun,1,0
2961,<|endoftext|>I like this movie because it features my favorite comedian playing the baron,noun,1,0
2962,<|endoftext|>I like this movie because it features my favorite comedian playing the headmasters,noun,1,0
2963,<|endoftext|>I like this movie because it features my favorite comedian playing the governor,noun,1,0
2964,<|endoftext|>I like this movie because it features my favorite comedian playing the widowers,noun,1,0
2965,<|endoftext|>I like this movie because it features my favorite comedian playing the stallion,noun,1,0
2966,<|endoftext|>I like this movie because it features my favorite comedian playing the androgen,noun,1,0
2967,<|endoftext|>I like this movie because it features my favorite comedian playing the patriarch,noun,1,0
2968,<|endoftext|>I like this movie because it features my favorite comedian playing the males,noun,1,0
2969,<|endoftext|>I like this movie because it features my favorite comedian playing the fraternal,noun,1,0
2970,<|endoftext|>I like this movie because it features my favorite comedian playing the bachelor,noun,1,0
2971,<|endoftext|>I like this movie because it features my favorite comedian playing the brother,noun,1,0
2972,<|endoftext|>I like this movie because it features my favorite comedian playing the sorcerer,noun,1,0
2973,<|endoftext|>I was scared by these people until realized it was just the studs,noun,1,0
2974,<|endoftext|>I was scared by these people until realized it was just the godfather,noun,1,0
